帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:15
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2025/03/26,20:53:05,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2025/03/26,20:53:05,"洪震岳歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,新園/巧味軒(FJVY5H000),2025/03/27,15:04:22,我這裡烏龍巧味軒
User,新園/巧味軒(FJVY5H000),2025/03/27,15:04:41,現在叫貨我與你聯繫
Account,林鈺婷,2025/03/27,15:04:53,老闆您好~
User,新園/巧味軒(FJVY5H000),2025/03/27,15:05:21,👍
User,新園/巧味軒(FJVY5H000),2025/03/27,19:18:09,"明天
無骨雞排1
紐奧良2
烏魚1"
Account,自動回應訊息,2025/03/27,19:18:10,貼圖已傳送
Account,自動回應訊息,2025/03/27,19:18:10,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新園/巧味軒(FJVY5H000),2025/03/31,21:17:38,"鹹魚1
吳郭魚小尾1
紐奧良1
玉米1"
Account,自動回應訊息,2025/03/31,21:17:38,貼圖已傳送
Account,自動回應訊息,2025/03/31,21:17:38,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2025/04/01,08:44:30,"老闆娘您好不好意思
吳郭魚150/200目前缺貨中"
User,新園/巧味軒(FJVY5H000),2025/04/01,08:45:11,👌
User,新園/巧味軒(FJVY5H000),2025/04/01,08:45:14,那不用
Account,俐均,2025/04/01,08:46:02,貼圖已傳送
User,新園/巧味軒(FJVY5H000),2025/04/01,19:22:27,我這邊明天有跑嗎
Account,自動回應訊息,2025/04/01,19:22:28,貼圖已傳送
Account,自動回應訊息,2025/04/01,19:22:28,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/04/01,23:25:52,老闆好，請問下午有人收貨嗎？
User,新園/巧味軒(FJVY5H000),2025/04/02,06:57:31,有
Account,自動回應訊息,2025/04/02,06:57:32,貼圖已傳送
Account,自動回應訊息,2025/04/02,06:57:32,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新園/巧味軒(FJVY5H000),2025/04/02,06:58:27,"一箱無骨雞排1
紐奧良1
烏魚1"
Account,自動回應訊息,2025/04/02,06:58:28,貼圖已傳送
Account,自動回應訊息,2025/04/02,06:58:28,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新園/巧味軒(FJVY5H000),2025/04/07,19:35:10,"鹽魚
烏魚
紐奧良
玉米"
Account,自動回應訊息,2025/04/07,19:35:10,貼圖已傳送
Account,自動回應訊息,2025/04/07,19:35:10,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新園/巧味軒(FJVY5H000),2025/04/09,11:17:06,50顆
Account,林鈺婷,2025/04/09,11:22:43,貼圖已傳送
Account,☆羅惠君☆,2025/04/09,12:27:29,星期五幫您送過去喔
User,新園/巧味軒(FJVY5H000),2025/04/09,12:32:28,👌
User,新園/巧味軒(FJVY5H000),2025/04/10,21:19:57,"鹹魚
紐奧良
肉魚
毛豆3包
芋頭丁2包
"
Account,自動回應訊息,2025/04/10,21:19:58,貼圖已傳送
Account,自動回應訊息,2025/04/10,21:19:58,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新園/巧味軒(FJVY5H000),2025/04/10,22:05:25,"鹹魚
紐奧良
肉魚
毛豆3包"
Account,自動回應訊息,2025/04/10,22:05:25,貼圖已傳送
Account,自動回應訊息,2025/04/10,22:05:25,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/04/10,23:05:18,老闆好，芋頭丁不用了嗎？
User,新園/巧味軒(FJVY5H000),2025/04/11,06:26:00,拿一包來我看看
Account,自動回應訊息,2025/04/11,06:26:00,貼圖已傳送
Account,自動回應訊息,2025/04/11,06:26:00,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/04/11,09:33:48,老闆好，是芋頭塊沒芋頭丁
User,新園/巧味軒(FJVY5H000),2025/04/11,09:39:37,👌
