帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/12/10,15:32:10,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/12/10,15:32:10,"RuRu歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,萬巒/萬巒鄉赤山關(JXVTGECVC),2024/12/10,15:33:31,"你好：
我們是萬巒鄉赤山社區"
Account,俐均,2024/12/10,15:38:51,老闆娘您好
User,萬巒/萬巒鄉赤山關(JXVTGECVC),2025/02/04,17:00:28,你好！赤山社區要叫魚貨
Account,俐均,2025/02/04,17:02:07,"老闆娘好
一.四有送貨"
User,萬巒/萬巒鄉赤山關(JXVTGECVC),2025/02/04,17:11:13,"白帶魚*2箱（4／5）
挪威薄鹽鯖魚（無骨）40*1箱
麻煩週一送貨到赤山社區。
以上告知！謝謝"
User,萬巒/萬巒鄉赤山關(JXVTGECVC),2025/02/04,17:17:11,"請開發票統編：
15745464
開頭：屏東縣萬巒鄉赤山社區發展協會
商品明細。
以上告知。"
Account,俐均,2025/02/04,17:36:40,貼圖已傳送
User,萬巒/萬巒鄉赤山關(JXVTGECVC),2025/02/05,14:02:52,我們明天不週四不需要送貨
Account,俐均,2025/02/05,14:04:19,貼圖已傳送
User,萬巒/萬巒鄉赤山關(JXVTGECVC),2025/03/23,14:54:19,照片已傳送
User,萬巒/萬巒鄉赤山關(JXVTGECVC),2025/03/23,14:56:07,"鯖魚規格40*1箱
圓雪*1箱
單位：萬巒鄉赤山社區關懷協會
以上告知。"
User,萬巒/萬巒鄉赤山關(JXVTGECVC),2025/03/23,14:58:15,"單位更改：
屏東縣萬巒鄉赤山社區發展協會。"
Account,王振華,2025/03/23,21:10:09,老闆娘好，目前沒圓鱈，幫您出銀鯰魚可以嗎？
Account,王振華,2025/03/23,21:13:15,照片已傳送
