帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:16
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2025/07/02,14:26:45,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2025/07/02,14:26:45,"Leone-Louÿs Shen歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:28:45,"您好 我這邊是高雄苓雅區的店家

想詢問 鱸魚菲力 140克-200克，1片的報價、一箱的報價


以及多少金額可以配送"
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:28:46,謝謝
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:35:51,也想詢問配送的條件是 以金額配送還是以件數來做配送
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:35:52,謝謝
Account,林鈺婷,2025/07/02,14:37:56,"我們目前規格是加州鱸魚片
140克-170克和170-200克
看您要哪一個規格 
都是一箱12公斤 一公斤295元
140/170克的一片50元
170/200克的一片60元  "
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:38:47,那請問配送的條件是 以金額配送還是以件數來做配送呢？
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:38:48,謝謝
Account,林鈺婷,2025/07/02,14:39:05,我們是以滿5公斤出貨
Account,林鈺婷,2025/07/02,14:39:36,"高雄苓雅區 是星期一、三、五配送
當天要的貨 最晚要在當天早上8點前傳給我們"
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:40:14,那請問五公斤是指同一個品項一定要滿五公斤才可以配送嗎
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:40:47,我剛剛有打電話過去，有位小姐說明天可以直接請司機先配送
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:40:48,謝謝
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:43:37,那請問禮拜五到貨是可以早上就到貨嗎？
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:43:38,謝謝
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:47:41,您好 再麻煩您回覆了 謝謝
Account,林鈺婷,2025/07/02,14:50:50,可以不同品項喔
Account,林鈺婷,2025/07/02,14:55:17,不一定要看當天的貨量和行程
Account,林鈺婷,2025/07/02,14:55:26,明天可以先請司機過去
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:59:02,"那可以麻煩先試試看 配送

140/170克的鱸魚菲力，5公斤嗎？
謝謝"
Account,林鈺婷,2025/07/02,14:59:19,貼圖已傳送
Account,林鈺婷,2025/07/02,14:59:43,那麻煩再傳店家名字跟地址還有電話給我喔~
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,14:59:52,那請問這樣金額是多少呢
Account,林鈺婷,2025/07/02,15:00:15,總共1475元喔
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,15:00:40,"我想請問

有鮭魚菲力嗎？


想請問 鮮小卷的價格怎麼計算呢"
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,15:00:42,謝謝
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,15:03:05,"記義歐餐廳

高雄市 苓雅區 中山二路307號

0975135572

聯絡人 沈冠廷


這單鱸魚菲力我需要打統編


統編：91055828


謝謝您"
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,15:03:38,明天我們早上11點過後都有人在 謝謝您
Account,林鈺婷,2025/07/02,15:06:58,老闆不好意思~剛剛報給您的是現金價，如果要開發票我們價格是310元/公斤（含稅）
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,16:07:16,那不好意思 沒關係 不用開發票
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,16:07:17,謝謝
Account,☆羅惠君☆,2025/07/02,16:52:11,貼圖已傳送
User,苓雅/記義歐餐廳(RU.HW0000),2025/07/02,17:15:45,謝謝
