帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:14
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,仁武/福容軒,2025/06/02,00:38:20,請問你們有送仁武嗎
Account,自動回應訊息,2025/06/02,00:38:20,貼圖已傳送
Account,自動回應訊息,2025/06/02,00:38:20,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2025/06/02,08:10:41,老闆早~我們仁武有送喔，固定星期二、四送貨
User,仁武/福容軒,2025/06/02,23:27:34,"好的感謝
請問一下無骨鯖魚有什麼規格呢
還有白帶魚的規格
然後羅德的檸檬腿排裹粉60p的有嗎"
Account,自動回應訊息,2025/06/02,23:27:35,貼圖已傳送
Account,自動回應訊息,2025/06/02,23:27:35,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2025/06/03,08:39:40,"老闆好
無骨鯖魚有80/100.100/130.130/160.160/200.200/240有這些規格5K裝一箱是1150元 6K裝一箱是1440元
40/60切塊一箱6公斤 1200元
白帶魚有3/4的一箱10公斤1400元,4/5的一箱10公斤1350元
裹粉檸檬腿排60P的一箱是900元"
User,仁武/福容軒,2025/06/03,08:40:31,請問可以通話嗎？
Account,俐均,2025/06/03,08:40:37,可以喔
User,仁武/福容軒,2025/06/03,08:40:38,因為我有點忘記我之前用的規格了
Account,俐均,2025/06/03,08:41:01,08-7807373
Account,俐均,2025/06/03,08:41:23,之前您用的是40/60切塊
User,仁武/福容軒,2025/07/01,02:55:22,"仁武區八德西路37號
福容軒
7/1需要
鯖魚1件
青花菜1件
玉米粒1件
羅德檸檬腿排60p果粉1件
黑輪條切1包"
Account,自動回應訊息,2025/07/01,02:55:23,貼圖已傳送
Account,自動回應訊息,2025/07/01,02:55:23,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,仁武/福容軒,2025/07/03,08:51:43,今天需要補貨
Account,林鈺婷,2025/07/03,08:52:02,您好~請問需要什麼呢?
User,仁武/福容軒,2025/07/03,08:52:51,"白帶魚1件
檸檬腿排1件
玉米粒1箱"
User,仁武/福容軒,2025/07/03,08:53:17,照片已傳送
User,仁武/福容軒,2025/07/03,08:53:22,請問這個有嗎
Account,林鈺婷,2025/07/03,08:54:03,有的喔~請問需要幾包呢?
User,仁武/福容軒,2025/07/03,08:54:47,2包好了
Account,☆羅惠君☆,2025/07/03,08:55:13,貼圖已傳送
Account,☆羅惠君☆,2025/07/03,08:57:30,"老闆早  白帶魚有3/4的一箱10公斤1400元
4/5的一箱10公斤1350元
請問您需要哪一種?"
Account,☆羅惠君☆,2025/07/03,10:38:54,老闆  沒關係，業務有帶貨給您選購
User,仁武/福容軒,2025/07/07,09:42:12,請問今天休息對不對
Account,林鈺婷,2025/07/07,09:46:05,老闆您好～我們今天沒有跑仁武
Account,林鈺婷,2025/07/07,09:46:10,明天幫您送方便嗎？
User,仁武/福容軒,2025/07/07,12:30:47,好的
User,仁武/福容軒,2025/07/07,12:30:52,感謝
Account,☆羅惠君☆,2025/07/07,13:12:48,老闆您好 請問明天要幫您補什麼貨呢?
User,仁武/福容軒,2025/07/07,15:51:33,"明天要
青花菜1件
玉米筍5包
鯖魚1件
檸檬腿排60p1件
黑輪條切2包
火腿丁2包"
Account,林鈺婷,2025/07/07,16:09:48,老闆不好意思 我們沒有火腿丁
User,仁武/福容軒,2025/07/07,23:13:41,請好
User,仁武/福容軒,2025/07/07,23:13:51,好的
Account,林鈺婷,2025/07/08,08:10:09,貼圖已傳送
Account,林鈺婷,2025/07/08,11:52:14,老闆不好意思，由於廠商停產裹粉腿排60片裝，如果後續幫您改為50片/箱的可以嗎?
User,仁武/福容軒,2025/07/08,11:53:07,今天呢
Account,林鈺婷,2025/07/08,11:53:24,今天有幫您送過去喔~
User,仁武/福容軒,2025/07/08,11:57:38,請問今天的是60的嗎
User,仁武/福容軒,2025/07/08,11:58:09,"請問50的一箱是多少
這樣我需要算一下成本
因為我一份是給兩片"
Account,☆羅惠君☆,2025/07/08,12:03:12,老闆，50的一箱是900元
Account,☆羅惠君☆,2025/07/08,12:04:22,是的，今天出60片裝
