帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:20
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/07/31,13:28:17,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/07/31,13:28:17,"小天歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,小天-大茂自助餐,2024/07/31,13:28:22,(happy)
Account,俐均,2024/07/31,14:18:37,老闆好
Account,俐均,2024/07/31,14:18:46,請問店家.電話.地址
Account,俐均,2024/07/31,14:35:12,請問是大茂自助餐嗎?
User,小天-大茂自助餐,2024/07/31,14:53:21,是
Account,俐均,2024/07/31,15:22:49,貼圖已傳送
Account,王振華,2024/09/28,14:12:24,老闆好，您可以在此叫貨，鳥松區送貨時間為星期二、四，謝謝您
User,小天-大茂自助餐,2024/10/27,19:08:43,咸魚有骨的多少
Account,自動回應訊息,2024/10/27,19:08:43,貼圖已傳送
Account,自動回應訊息,2024/10/27,19:08:43,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/10/28,00:21:54,一箱6公斤，目前一公斤185元，11月1號調漲為一公斤200元
