帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:20
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/10/25,16:30:36,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/10/25,16:30:36,"詠丞歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,Unknown,2024/10/25,16:30:55,于詠丞
Account,俐均,2024/10/25,16:39:26,"老闆您好
請問店家名稱"
User,Unknown,2024/10/25,17:27:16,我們沒有店名，就直接打上名字就好了
Account,俐均,2024/10/25,17:59:49,"收到
謝謝您"
User,Unknown,2024/10/29,14:21:04,明天幫我送五香17尾的
Account,林鈺婷,2024/10/29,14:21:19,方便留地址和電話嗎?
Account,林鈺婷,2024/10/29,14:21:24,請問是盤商嗎?
User,Unknown,2024/10/29,14:21:41,我跟業務教就叫
