帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/03/25,12:39:51,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/03/25,12:39:51,"Angelina歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:39:58,貼圖已傳送
Account,林鈺婷,2024/03/25,12:40:07,貼圖已傳送
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:40:23,照片已傳送
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:40:33,照片已傳送
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:40:53,這組
Account,林鈺婷,2024/03/25,12:41:26,"您好~我們這邊店家一次出貨最少4箱
一箱1000元(未稅、不含運)"
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:41:37,https://maps.app.goo.gl/H1HWZekJoopMbiuz7?g_st=il
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:41:47,禾呷
Account,林鈺婷,2024/03/25,12:41:54,貼圖已傳送
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:42:07,一箱大概幾隻
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:42:15,包
Account,林鈺婷,2024/03/25,12:42:28,一箱大約19-21片左右
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:43:04,所以運費要多少
Account,林鈺婷,2024/03/25,12:43:38,運費一次是280元
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:46:58,了解
User,台南/禾呷炊食坊(CRTGZZZZZ),2024/03/25,12:47:10,你們跟哪一家貨運配合
