帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2025/04/17,12:55:07,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2025/04/17,12:55:07,"長祐媽歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,內埔/黎明快餐(XADH00000),2025/04/17,12:56:08,照片已傳送
Account,☆羅惠君☆,2025/04/17,12:56:32,老闆您好~
Account,林鈺婷,2025/04/18,09:17:22,"988 DM目錄，點擊網址即可查看
https://drive.google.com/drive/folders/18SBRHVA4OTdRrkUHVqYVSsOihtwMkODA?usp=sharing"
User,內埔/黎明快餐(XADH00000),2025/04/20,15:49:54,照片已傳送
User,內埔/黎明快餐(XADH00000),2025/04/20,15:50:34,"明天先來這些
我先用看看
順便跟我報價一下"
Account,俐均,2025/04/21,08:48:43,"老闆好不好意思
白蝦仁缺貨中"
Account,俐均,2025/04/21,09:23:52,照片已傳送
Account,俐均,2025/04/21,09:47:50,照片已傳送
Account,俐均,2025/04/21,09:48:09,"老闆娘好
銷貨單更正
謝謝"
User,內埔/黎明快餐(XADH00000),2025/04/21,13:05:33,謝謝
User,內埔/黎明快餐(XADH00000),2025/04/23,19:20:25,明天先不用
Account,自動回應訊息,2025/04/23,19:20:26,貼圖已傳送
Account,自動回應訊息,2025/04/23,19:20:26,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,內埔/黎明快餐(XADH00000),2025/04/23,19:20:35,下禮拜一再叫
Account,自動回應訊息,2025/04/23,19:20:35,貼圖已傳送
Account,自動回應訊息,2025/04/23,19:20:35,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
