帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:13
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鳳山/新宿便當燒肉(VN1200000),2024/01/04,13:19:59,鯖魚6箱
User,鳳山/新宿便當燒肉(VN1200000),2024/01/04,13:20:08,今天能來嗎？
Account,林鈺婷,2024/01/04,13:23:06,不好意思~司機今天都出門了，明天盡量早點幫您送過去可以嗎?
User,鳳山/新宿便當燒肉(VN1200000),2024/01/04,13:32:30,好
User,鳳山/新宿便當燒肉(VN1200000),2024/01/10,14:04:48,鯖魚5箱謝謝您
Account,林鈺婷,2024/01/10,14:12:11,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/01/19,12:26:11,"兩包1公斤海苔柳葉魚
鯖魚3箱"
Account,俐均,2024/01/19,12:28:54,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/01/22,13:50:03,白花耶6包
Account,俐均,2024/01/22,13:50:30,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/01/22,14:39:55,"冷凍四季豆4包
翁字玉米粒6包"
Account,林鈺婷,2024/01/22,14:40:19,老闆娘不好意思~我們目前沒有翁的玉米粒
User,鳳山/新宿便當燒肉(VN1200000),2024/01/22,14:40:30,好
User,鳳山/新宿便當燒肉(VN1200000),2024/01/22,14:40:43,四季豆有
Account,林鈺婷,2024/01/22,14:40:45,只有台灣玉米粒一包70元和進口的一包60元
User,鳳山/新宿便當燒肉(VN1200000),2024/01/22,15:07:58,習慣翁字，不知道你提供的口感如何
User,鳳山/新宿便當燒肉(VN1200000),2024/01/22,15:08:11,有樣品嘛
Account,俐均,2024/01/22,15:17:12,"老闆娘不好意思
玉米粒沒有樣品"
Account,俐均,2024/01/22,15:17:26,可以買一包試試看
User,鳳山/新宿便當燒肉(VN1200000),2024/01/22,15:20:05,好的你拿ㄧ包
Account,俐均,2024/01/22,15:21:02,進口的嗎?
User,鳳山/新宿便當燒肉(VN1200000),2024/01/22,15:22:17,各ㄧ
User,鳳山/新宿便當燒肉(VN1200000),2024/01/22,15:23:02,翁字比較貴
Account,林鈺婷,2024/01/22,15:35:55,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/01/23,10:12:03,請問ㄧ包柳葉魚1公斤大約幾條
Account,林鈺婷,2024/01/23,10:21:49,您好～如果是海苔柳葉魚 一包約42條
User,鳳山/新宿便當燒肉(VN1200000),2024/01/23,10:23:50,麻煩您明天有空追加ㄧ包
Account,俐均,2024/01/23,10:45:52,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/01/25,14:44:56,鯖魚5箱
User,鳳山/新宿便當燒肉(VN1200000),2024/01/25,14:45:12,白花椰6包
Account,林鈺婷,2024/01/25,14:48:09,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/02/05,16:39:57,明天3箱鯖魚
User,鳳山/新宿便當燒肉(VN1200000),2024/02/05,16:40:01,謝謝您
Account,林鈺婷,2024/02/05,16:49:12,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/02/06,14:07:32,我們初6開工
Account,林鈺婷,2024/02/06,14:07:40,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/02/16,13:26:22,鯖魚3箱
Account,林鈺婷,2024/02/16,14:00:41,老闆娘您好~下星期一幫您送過去喔
User,鳳山/新宿便當燒肉(VN1200000),2024/02/16,14:23:28,今天可以嗎
Account,俐均,2024/02/16,14:27:25,"老闆娘不好意思
今天司機已出門
"
Account,俐均,2024/02/16,14:28:09,"幫您問一下司機
明天可不可以幫您送過去

請問明天有營業嗎?"
User,鳳山/新宿便當燒肉(VN1200000),2024/02/16,14:48:34,有營業
Account,林鈺婷,2024/02/16,15:26:13,請問明天幫您送過去方便嗎?
User,鳳山/新宿便當燒肉(VN1200000),2024/02/16,15:55:35,好的
Account,俐均,2024/02/16,15:58:29,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/02/21,14:04:22,5箱鯖魚
Account,俐均,2024/02/21,14:04:51,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/02/29,14:41:00,麻煩您鯖魚4箱
Account,林鈺婷,2024/02/29,14:41:12,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/03/07,14:02:57,明天6箱鯖魚
Account,俐均,2024/03/07,14:03:24,貼圖已傳送
Account,俐均,2024/03/07,17:28:16,老闆娘您好
Account,俐均,2024/03/07,17:28:57,照片已傳送
Account,俐均,2024/03/07,17:30:43,這兩張單金額共29802元
Account,俐均,2024/03/07,17:31:16,但我們收到的帳款是29373元
Account,俐均,2024/03/07,17:31:52,請問哪裡有誤呢?
User,鳳山/新宿便當燒肉(VN1200000),2024/03/07,17:40:22,我傳給會計
User,鳳山/新宿便當燒肉(VN1200000),2024/03/07,17:41:59,明天再追加冷凍四季豆6包
User,鳳山/新宿便當燒肉(VN1200000),2024/03/07,17:45:51,照片已傳送
Account,俐均,2024/03/07,17:52:35,貼圖已傳送
Account,俐均,2024/03/08,11:10:57,"老闆娘您好
若會計已補滙完成
再麻煩告知
謝謝您"
User,鳳山/新宿便當燒肉(VN1200000),2024/03/08,12:36:14,賀
Account,俐均,2024/03/08,12:36:42,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/03/14,14:10:32,鯖魚6箱
User,鳳山/新宿便當燒肉(VN1200000),2024/03/14,14:10:34,謝謝
Account,林鈺婷,2024/03/14,14:11:19,貼圖已傳送
Account,俐均,2024/03/14,14:16:49,"老闆娘您好
請問會計補匯款了嗎?

"
User,鳳山/新宿便當燒肉(VN1200000),2024/03/14,15:10:38,我問
Account,俐均,2024/03/14,15:10:58,貼圖已傳送
Account,俐均,2024/03/14,17:11:07,"老闆娘您好
剛剛老闆有來電
明天我們再請司機前往收上個月的差額399元
謝謝"
User,鳳山/新宿便當燒肉(VN1200000),2024/03/16,06:29:47,請問老闆你們有沒有冷凍天婦羅炸蝦
Account,自動回應訊息,2024/03/16,06:29:48,貼圖已傳送
Account,自動回應訊息,2024/03/16,06:29:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
User,鳳山/新宿便當燒肉(VN1200000),2024/03/16,06:30:31,已經收走了，請查閱
Account,自動回應訊息,2024/03/16,06:30:32,貼圖已傳送
Account,自動回應訊息,2024/03/16,06:30:32,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，上班時間會盡快給您答覆"
Account,王振華,2024/03/18,00:39:24,老闆娘好，炸蝦詢問後回覆您
Account,俐均,2024/03/18,08:58:13,"有的
謝謝您"
Account,王振華,2024/03/19,11:06:40,老闆娘抱歉，目前沒有賣炸蝦
User,鳳山/新宿便當燒肉(VN1200000),2024/03/19,11:35:09,收到
Account,俐均,2024/03/19,11:38:11,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/03/25,14:28:38,鯖魚6件
Account,俐均,2024/03/25,14:29:48,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/04/08,20:40:14,6箱鯖魚
Account,自動回應訊息,2024/04/08,20:40:14,貼圖已傳送
Account,自動回應訊息,2024/04/08,20:40:14,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/新宿便當燒肉(VN1200000),2024/04/08,22:00:35,6包冷凍四季豆
Account,自動回應訊息,2024/04/08,22:00:35,貼圖已傳送
Account,自動回應訊息,2024/04/08,22:00:35,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/新宿便當燒肉(VN1200000),2024/04/16,13:43:12,"鯖魚6箱
白花椰菜冷凍6包"
Account,俐均,2024/04/16,13:54:05,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/04/25,17:28:37,鯖魚4箱
Account,林鈺婷,2024/04/25,17:29:18,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/04/29,23:04:56,鯖魚兩箱
Account,自動回應訊息,2024/04/29,23:04:56,貼圖已傳送
Account,自動回應訊息,2024/04/29,23:04:56,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/新宿便當燒肉(VN1200000),2024/04/30,16:38:04,"5／2
6箱鯖魚"
Account,俐均,2024/04/30,16:41:37,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/05/09,22:31:08,星期一6箱鯖魚
Account,自動回應訊息,2024/05/09,22:31:08,貼圖已傳送
Account,自動回應訊息,2024/05/09,22:31:08,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:32:31,冷凍四季豆一包多少錢
Account,俐均,2024/05/16,14:34:03,"老闆娘好
小包裝/68元/10K箱
散裝/66元/10K箱"
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:35:30,我要小包裝的兩箱
Account,俐均,2024/05/16,14:36:10,一箱680元
Account,俐均,2024/05/16,14:36:21,明天幫您送
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:36:54,可以早車嗎
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:36:57,急用
Account,俐均,2024/05/16,14:38:20,幾點有人收貨呢?
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:39:17,7:00
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:39:24,開門
Account,俐均,2024/05/16,14:40:03,請問需要鯖魚嗎?
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:40:16,3箱
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:40:57,請問約幾點到
Account,俐均,2024/05/16,14:42:34,大約9點之前\
Account,俐均,2024/05/16,14:42:35,\
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:42:55,8:30可以嗎
Account,俐均,2024/05/16,14:42:56,可以嗎?
Account,俐均,2024/05/16,14:43:07,那我備註在單子上
Account,俐均,2024/05/16,14:43:12,請司機早點到
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:43:25,拜託了
Account,俐均,2024/05/16,14:43:34,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:43:34,因為有訂單要炒
Account,俐均,2024/05/16,14:43:41,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:43:43,不得以
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:43:46,謝謝
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:44:10,記得不要遲到喔～
Account,俐均,2024/05/16,14:44:11,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:46:19,抱歉我改一箱散裝用看到
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:46:44,一箱小包裝
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:47:00,用看看
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:48:26,方便嗎？
Account,俐均,2024/05/16,14:49:00,可以
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,14:49:22,貼圖已傳送
Account,俐均,2024/05/16,14:50:10,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/05/16,21:01:46,追加玉米粒一箱
Account,自動回應訊息,2024/05/16,21:01:46,貼圖已傳送
Account,自動回應訊息,2024/05/16,21:01:46,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/05/17,08:45:28,"老闆娘您好
玉米粒會晚一點送到喔"
User,鳳山/新宿便當燒肉(VN1200000),2024/05/17,10:02:08,只有玉米粒下週
User,鳳山/新宿便當燒肉(VN1200000),2024/05/17,10:02:31,其餘8:30前要麻煩您喔～我急用，因有訂單
User,鳳山/新宿便當燒肉(VN1200000),2024/05/17,10:02:34,謝謝您
Account,林鈺婷,2024/05/17,10:20:42,老闆娘不好意思，司機在路上盡量趕了
User,鳳山/新宿便當燒肉(VN1200000),2024/05/17,14:38:32,下星期若要送玉米粒順便3箱鯖魚一起
Account,俐均,2024/05/17,15:48:23,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/05/18,11:59:45,下星期一追加冷凍白花椰菜一箱
Account,自動回應訊息,2024/05/18,11:59:46,貼圖已傳送
Account,自動回應訊息,2024/05/18,11:59:46,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,鳳山/新宿便當燒肉(VN1200000),2024/05/21,14:40:20,"白花椰菜一箱
冷凍四季豆散裝一箱"
Account,林鈺婷,2024/05/21,14:40:37,貼圖已傳送
User,鳳山/新宿便當燒肉(VN1200000),2024/05/21,14:45:32,散裝四季豆再一箱
