帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:20
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,顏葳葳(屏東小巷盒餐),2024/05/02,18:35:00,請問這個還有嗎
Account,自動回應訊息,2024/05/02,18:35:00,貼圖已傳送
Account,自動回應訊息,2024/05/02,18:35:00,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,顏葳葳(屏東小巷盒餐),2024/05/02,18:35:03,"您好，請問明天4/26(五)有需要送貨嗎? 謝謝
(此則訊息是統一傳訊.如已訂貨或者還不需要送貨的店家請不用回覆喔)

(sparkle)特價通知(sparkle)優惠至5/15日 
薄鹽鯖魚100/130-5K(無骨)  一箱850元"
Account,自動回應訊息,2024/05/02,18:35:04,貼圖已傳送
Account,自動回應訊息,2024/05/02,18:35:04,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
