帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:18
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2025/06/06,09:05:40,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2025/06/06,09:05:40,"小董董歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,小董董,2025/06/06,21:37:24,請問虱目魚肚一箱幾出@
Account,自動回應訊息,2025/06/06,21:37:24,貼圖已傳送
Account,自動回應訊息,2025/06/06,21:37:24,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,小董董,2025/06/06,21:38:46,幾片金額多少
Account,自動回應訊息,2025/06/06,21:38:47,貼圖已傳送
Account,自動回應訊息,2025/06/06,21:38:47,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/06/08,13:25:27,老闆好，請問您的店名及地址
User,小董董,2025/06/08,15:23:05,我想知道魚肚2O片多少錢
Account,俐均,2025/06/09,09:07:52,"老闆不好意思
請問您的店名是?"
