帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:13
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/07/12,16:13:13,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/07/12,16:13:13,"馬慧蓮歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,山地門/凹鈴的店(LX2200000),2024/07/12,16:13:37,三地門凹鈴的店
Account,林鈺婷,2024/07/12,16:28:06,老闆娘您好~
User,山地門/凹鈴的店(LX2200000),2024/07/12,20:22:42,"我想看全部的產品
目錄"
Account,自動回應訊息,2024/07/12,20:22:43,貼圖已傳送
Account,自動回應訊息,2024/07/12,20:22:43,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/07/12,22:55:26,https://drive.google.com/drive/folders/18SBRHVA4OTdRrkUHVqYVSsOihtwMkODA?usp=sharing
Account,俐均,2024/07/12,22:56:18,"老闆娘您好
這是我們公司的目錄，給您參考"
User,山地門/凹鈴的店(LX2200000),2024/07/13,07:45:13,謝謝
Account,自動回應訊息,2024/07/13,07:45:13,貼圖已傳送
Account,自動回應訊息,2024/07/13,07:45:13,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,山地門/凹鈴的店(LX2200000),2024/07/31,14:51:02,"你好
我想訂購如何購買
也想看價位"
Account,俐均,2024/07/31,14:52:27,"老闆娘好
可以直接下訂"
Account,林鈺婷,2024/07/31,14:58:25,"988 DM目錄，點擊網址即可查看
https://drive.google.com/drive/folders/18SBRHVA4OTdRrkUHVqYVSsOihtwMkODA?usp=sharing"
Account,林鈺婷,2024/07/31,14:58:31,這是我們的商品DM
Account,林鈺婷,2024/07/31,14:58:40,稍等傳報價單給您
Account,俐均,2024/07/31,15:02:49,檔案已傳送
User,山地門/凹鈴的店(LX2200000),2024/08/02,07:10:04,"你好
我今天可以拿到貨嗎
玉米粒（1K包）5包
煙薰豬頭皮3K包475  1包
金線魚120/150 
 1箱  1050
冷凍魚排6K. 750
 1箱"
Account,自動回應訊息,2024/08/02,07:10:05,貼圖已傳送
Account,自動回應訊息,2024/08/02,07:10:05,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,山地門/凹鈴的店(LX2200000),2024/08/02,07:11:05,如國我要買半箱可以買嗎
Account,自動回應訊息,2024/08/02,07:11:05,貼圖已傳送
Account,自動回應訊息,2024/08/02,07:11:05,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/08/02,08:05:56,老闆娘早安，不好意思，沒有賣半箱的
User,山地門/凹鈴的店(LX2200000),2024/08/02,08:08:05,我知道了謝謝囉
Account,自動回應訊息,2024/08/02,08:08:05,貼圖已傳送
Account,自動回應訊息,2024/08/02,08:08:05,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/08/02,08:29:52,老闆娘早~請問星期一幫您送方便嗎?
Account,林鈺婷,2024/08/02,08:52:43,老闆娘目前金線120/150缺貨中，先拿大一個規格的過去給您參考看看
User,山地門/凹鈴的店(LX2200000),2024/08/02,09:35:10,"不行要做便當的
不然下次再來訂好了"
Account,林鈺婷,2024/08/02,09:42:09,老闆娘那幫您送白口魚120/150可以嗎？
User,山地門/凹鈴的店(LX2200000),2024/08/04,18:20:59,"不好意思
星期四再訂貨了"
Account,自動回應訊息,2024/08/04,18:20:59,貼圖已傳送
Account,自動回應訊息,2024/08/04,18:20:59,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,山地門/凹鈴的店(LX2200000),2024/08/29,07:43:09,"白帶魚
肉魚
金線魚
裹粉腿排
毛豆
玉米粒
豬頭皮"
Account,自動回應訊息,2024/08/29,07:43:10,貼圖已傳送
Account,自動回應訊息,2024/08/29,07:43:10,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,山地門/凹鈴的店(LX2200000),2024/08/29,16:09:22,今天會到貨嗎
Account,林鈺婷,2024/08/29,16:09:35,今天會到貨喔
User,山地門/凹鈴的店(LX2200000),2024/08/29,16:10:30,"約幾點呢
因為我不在店裡"
Account,林鈺婷,2024/08/29,16:13:11,老闆娘不好意思~司機說今天下午有到
Account,林鈺婷,2024/08/29,16:13:22,但是打電話都沒有人接，所以貨先載回了
Account,林鈺婷,2024/08/29,16:13:31,如果有需要下次才幫您安排送貨
User,山地門/凹鈴的店(LX2200000),2024/08/29,17:38:46,"謝謝~
我有來得及拿貨
只是收貨地點更改
造成了你們的不便抱歉囉！"
Account,林鈺婷,2024/08/29,17:39:01,貼圖已傳送
User,山地門/凹鈴的店(LX2200000),2024/09/01,16:23:20,先不訂
Account,自動回應訊息,2024/09/01,16:23:21,貼圖已傳送
Account,自動回應訊息,2024/09/01,16:23:21,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,山地門/凹鈴的店(LX2200000),2024/09/04,14:04:17,"不需要
謝謝"
User,山地門/凹鈴的店(LX2200000),2024/09/23,03:11:33,"星期四在送
浦燒鯛魚片1箱
多少錢
豬頭皮1包
土魠魚片
多少錢呢1箱
鯖魚片1箱"
Account,自動回應訊息,2024/09/23,03:11:33,貼圖已傳送
Account,自動回應訊息,2024/09/23,03:11:33,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/09/23,09:40:17,"老闆娘您好～
蒲燒鯛魚
75/片 一箱1250元
90/片 一箱1200元
豬頭皮 一包470元
土魠魚目前缺貨"
User,山地門/凹鈴的店(LX2200000),2024/09/23,17:48:27,"有銀唸魚嗎切片的
多少錢
鹹魚有嗎"
User,山地門/凹鈴的店(LX2200000),2024/09/23,17:50:25,星期四送
Account,林鈺婷,2024/09/24,10:26:15,照片已傳送
Account,林鈺婷,2024/09/24,10:26:39,5/6 一箱6公斤 900元
Account,林鈺婷,2024/09/24,10:26:51,照片已傳送
Account,林鈺婷,2024/09/24,10:27:08,有肚洞的4/5  一箱10公斤 1100元
Account,林鈺婷,2024/09/24,10:27:50,鹹魚有喔~只是我們鹹魚的規格比較多，看您需要哪一種，還是要照之前的呢?
User,山地門/凹鈴的店(LX2200000),2024/09/24,10:59:07,我要6公斤 900
User,山地門/凹鈴的店(LX2200000),2024/09/24,11:00:02,鹹魚片700的
Account,林鈺婷,2024/09/24,11:08:23,"老闆娘不好意思~我們沒有700元的鹹魚
之前一箱是930元"
Account,林鈺婷,2024/09/24,15:25:50,照片已傳送
User,山地門/凹鈴的店(LX2200000),2024/09/24,16:22:23,"那三樣就好
星期四送 謝謝囉"
Account,林鈺婷,2024/09/24,16:23:33,"老闆娘不好意思~
除了一箱銀鯰5/6  900元
其他兩箱要什麼呢?"
User,山地門/凹鈴的店(LX2200000),2024/09/24,16:39:10,照片已傳送
User,山地門/凹鈴的店(LX2200000),2024/09/24,16:40:12,"這個呀1箱900
豬頭皮1包"
Account,林鈺婷,2024/09/24,17:08:36,請問這兩樣就好嗎?
Account,王振華,2024/09/24,22:56:19,老闆娘好，還有蒲燒鯛魚片對吧！
User,山地門/凹鈴的店(LX2200000),2024/09/25,07:35:11,是的
Account,自動回應訊息,2024/09/25,07:35:12,貼圖已傳送
Account,自動回應訊息,2024/09/25,07:35:12,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/09/25,09:49:46,請問要75片/箱的還是60片/箱的呢？
Account,林鈺婷,2024/09/25,09:55:07,不好意思 請問蒲燒鯛魚要75片/箱 還是90片/箱
User,山地門/凹鈴的店(LX2200000),2024/09/25,10:09:57,75片的
Account,俐均,2024/09/25,10:42:19,貼圖已傳送
