帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/04/10,15:37:17,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/04/10,15:37:17,"軒歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,1.大雅/享食手作 2.學府/优輕食,2024/04/15,10:16:21,照片已傳送
User,1.大雅/享食手作 2.學府/优輕食,2024/04/15,10:16:34,請問這價錢？
User,1.大雅/享食手作 2.學府/优輕食,2024/04/15,12:48:21,https://maps.app.goo.gl/w9AjZFQe9np9gAnC6?g_st=il
User,1.大雅/享食手作 2.學府/优輕食,2024/04/15,12:48:39,可以幫我配送嗎？
Account,俐均,2024/04/15,12:49:04,可以喔
User,1.大雅/享食手作 2.學府/优輕食,2024/04/15,12:49:41,價錢跟運費如何算
Account,俐均,2024/04/15,12:49:48,"老闆娘您好
我們鯖魚要調漲價格....
"
Account,俐均,2024/04/15,12:49:53,照片已傳送
Account,俐均,2024/04/15,12:50:17,運費280元
Account,俐均,2024/04/15,12:51:29,4/18前.....鯖魚一公斤170元
User,1.大雅/享食手作 2.學府/优輕食,2024/04/15,13:06:07,先幫我寄5公斤的3箱試試看
User,1.大雅/享食手作 2.學府/优輕食,2024/04/15,13:06:14,這樣多少
User,1.大雅/享食手作 2.學府/优輕食,2024/04/15,13:06:22,貨到付款嗎？
Account,俐均,2024/04/15,13:06:48,是的
Account,俐均,2024/04/15,13:07:01,明天幫您寄好嗎?
User,1.大雅/享食手作 2.學府/优輕食,2024/04/15,13:07:15,好
Account,俐均,2024/04/15,13:07:19,貼圖已傳送
User,1.大雅/享食手作 2.學府/优輕食,2024/04/15,13:07:29,總共多少
Account,俐均,2024/04/15,13:09:42,晚點告知
Account,俐均,2024/04/16,11:08:33,共2830元
User,1.大雅/享食手作 2.學府/优輕食,2024/05/07,18:06:48,你好～幫我送6公斤團膳用3箱
Account,俐均,2024/05/07,18:07:01,貼圖已傳送
User,1.大雅/享食手作 2.學府/优輕食,2024/05/07,18:07:08,https://maps.app.goo.gl/MgVFdZa2kr8uhvqr6?g_st=il
User,1.大雅/享食手作 2.學府/优輕食,2024/05/07,18:07:21,寄這，謝謝
Account,俐均,2024/05/08,10:58:38,貼圖已傳送
User,1.大雅/享食手作 2.學府/优輕食,2024/05/28,15:40:11,你好～幫我送6公斤團膳用3箱
User,1.大雅/享食手作 2.學府/优輕食,2024/05/28,15:40:44,幫我送大雅路197號-享篒
Account,林鈺婷,2024/05/28,15:41:23,貼圖已傳送
Account,林鈺婷,2024/05/28,16:07:49,明天幫您寄出喔
User,1.大雅/享食手作 2.學府/优輕食,2024/05/30,13:24:03,請問鯖魚價錢有漲嗎？
User,1.大雅/享食手作 2.學府/优輕食,2024/05/30,13:24:38,170+15=185，（6公斤）
User,1.大雅/享食手作 2.學府/优輕食,2024/05/30,13:25:16,現在195？？
Account,林鈺婷,2024/05/30,13:33:04,6公斤A的原本一公斤180，漲價後是一公斤195
Account,林鈺婷,2024/05/30,13:33:26,170元的是5K的喔
User,1.大雅/享食手作 2.學府/优輕食,2024/05/30,13:33:56,好唷，了解！謝謝
Account,俐均,2024/05/31,08:30:21,貼圖已傳送
Account,林鈺婷,2024/05/31,11:52:25,照片已傳送
User,1.大雅/享食手作 2.學府/优輕食,2024/06/18,11:36:03,你好～幫我送6公斤團膳用3箱
User,1.大雅/享食手作 2.學府/优輕食,2024/06/18,11:36:03,幫我送大雅路197號-享篒
Account,林鈺婷,2024/06/18,11:43:54,貼圖已傳送
User,1.大雅/享食手作 2.學府/优輕食,2024/07/01,10:08:21,你好～幫我送6公斤團膳用3箱
User,1.大雅/享食手作 2.學府/优輕食,2024/07/01,10:09:22,送台中市南屯區大墩十二街153號
Account,林鈺婷,2024/07/01,10:39:44,貼圖已傳送
Account,俐均,2024/07/01,11:03:29,"老闆您好
可以往後下訂告知店名即可
謝謝"
User,1.大雅/享食手作 2.學府/优輕食,2024/07/17,13:29:29,"享篒
你好～幫我送6公斤團膳用3箱"
Account,俐均,2024/07/17,14:00:10,"您好
明天幫您寄出"
User,1.大雅/享食手作 2.學府/优輕食,2024/07/22,12:27:51,鯖魚還沒到貨，享篒
Account,林鈺婷,2024/07/22,12:38:02,老闆實在很抱歉，上星期遺漏掉了，今天幫您補寄
Account,俐均,2024/07/22,12:55:51,貼圖已傳送
User,1.大雅/享食手作 2.學府/优輕食,2024/08/12,09:25:59,"你好～幫我送5公斤團膳用3箱
享篒"
Account,林鈺婷,2024/08/12,09:30:12,貼圖已傳送
Account,林鈺婷,2024/08/12,12:30:02,老闆娘我們目前5公斤一箱是930元喔
Account,林鈺婷,2024/08/12,14:01:22,沒有問題的話今天幫您寄出可以嗎?
User,1.大雅/享食手作 2.學府/优輕食,2024/08/12,14:40:17,好
User,1.大雅/享食手作 2.學府/优輕食,2024/09/03,11:05:35,"你好～幫我送5公斤團膳用3箱
享篒"
User,1.大雅/享食手作 2.學府/优輕食,2024/09/03,11:05:54,"你好～幫我送5公斤團膳用3箱
优輕食-大墩店"
Account,林鈺婷,2024/09/03,11:08:20,貼圖已傳送
Account,林鈺婷,2024/09/03,11:16:53,今天幫您寄出喔，因為臨近中秋，黑貓到貨時間可能會比較晚一點，再麻煩幫我注意一下喔，謝謝
User,1.大雅/享食手作 2.學府/优輕食,2024/09/10,09:37:53,這沒到貨？
Account,林鈺婷,2024/09/10,09:44:13,晚點幫您查詢喔
