帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:20
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/03/01,20:29:50,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/03/01,20:29:50,"思琪歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,思琪-沾武士(潮州),2024/03/18,11:47:31,貼圖已傳送
Account,俐均,2024/03/18,11:48:25,老闆娘您好
Account,俐均,2024/03/18,11:48:47,請問店家.電話.地址?
User,思琪-沾武士(潮州),2024/03/18,11:50:28,"潮州沾武士
屏東縣潮州鎮六合路3號
08-7861009"
Account,俐均,2024/03/18,11:51:17,貼圖已傳送
User,思琪-沾武士(潮州),2024/03/18,11:51:33,鯖魚 160/200 6kg/箱
Account,俐均,2024/03/18,11:52:11,"1箱
明天幫您送"
User,思琪-沾武士(潮州),2024/03/18,11:52:30,好的，謝謝😊
Account,俐均,2024/03/18,11:52:36,貼圖已傳送
