帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:14
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/12/11,17:13:51,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/12/11,17:13:51,"嬪慧歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,潮州/新庄便當大王(V5122J000),2024/12/11,17:14:08,潮州新庄
Account,俐均,2024/12/11,17:32:25,老闆娘您好
User,潮州/新庄便當大王(V5122J000),2024/12/11,18:23:03,嗨
Account,自動回應訊息,2024/12/11,18:23:04,貼圖已傳送
Account,自動回應訊息,2024/12/11,18:23:04,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/12/12,00:21:23,老闆娘好，歡迎您的加入
User,潮州/新庄便當大王(V5122J000),2024/12/17,15:15:34,我明天再問他
Account,俐均,2024/12/17,15:21:36,"老闆好
明天8:00前下單都可以幫您送貨喔~謝謝"
User,潮州/新庄便當大王(V5122J000),2024/12/18,18:28:57,你好
Account,自動回應訊息,2024/12/18,18:28:57,貼圖已傳送
Account,自動回應訊息,2024/12/18,18:28:57,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/新庄便當大王(V5122J000),2024/12/18,18:36:07,紐奧良一箱
Account,自動回應訊息,2024/12/18,18:36:07,貼圖已傳送
Account,自動回應訊息,2024/12/18,18:36:07,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/12/19,01:01:02,謝謝老闆娘，星期五下午會送去
User,潮州/新庄便當大王(V5122J000),2024/12/19,04:44:45,貼圖已傳送
Account,自動回應訊息,2024/12/19,04:44:46,貼圖已傳送
Account,自動回應訊息,2024/12/19,04:44:46,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/新庄便當大王(V5122J000),2024/12/25,15:38:09,明天可以送來嘛，紐奧良一箱
Account,林鈺婷,2024/12/25,15:46:03,貼圖已傳送
User,潮州/新庄便當大王(V5122J000),2025/01/01,18:27:16,紐奧良一箱
Account,自動回應訊息,2025/01/01,18:27:16,"(love letter)今天元旦公休，不送貨，暫無專人服務，造成困擾請見諒
(blue check mark)訂單將會在1/2(四)陸續為您安排出貨"
Account,王振華,2025/01/01,23:14:57,老闆娘好，星期五會送去，謝謝
User,潮州/新庄便當大王(V5122J000),2025/01/21,16:07:41,我明天再問他
Account,俐均,2025/01/21,16:09:47,貼圖已傳送
User,潮州/新庄便當大王(V5122J000),2025/01/24,06:44:48,你在加他的賴，新庄便當店的賴
Account,自動回應訊息,2025/01/24,06:44:48,貼圖已傳送
Account,自動回應訊息,2025/01/24,06:44:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,潮州/新庄便當大王(V5122J000),2025/01/24,06:44:54,早
Account,自動回應訊息,2025/01/24,06:44:55,貼圖已傳送
