帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/12/03,20:13:57,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/12/03,20:13:57,"阿智歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,新園/百合自助餐(1CY5H0000),2024/12/03,20:14:20,貼圖已傳送
Account,自動回應訊息,2024/12/03,20:14:20,貼圖已傳送
Account,自動回應訊息,2024/12/03,20:14:20,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,新園/百合自助餐(1CY5H0000),2024/12/03,20:16:17,百合便當 明天一件上禮拜那種尺寸的鹹魚
Account,自動回應訊息,2024/12/03,20:16:17,貼圖已傳送
Account,自動回應訊息,2024/12/03,20:16:17,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2024/12/03,23:20:02,貼圖已傳送
User,新園/百合自助餐(1CY5H0000),2024/12/10,17:22:54,明天一件上禮拜那種尺寸的鹹魚
Account,林鈺婷,2024/12/10,17:24:41,貼圖已傳送
User,新園/百合自助餐(1CY5H0000),2024/12/10,17:37:46,馬鈴薯丁買一包試試
Account,林鈺婷,2024/12/10,17:39:25,貼圖已傳送
User,新園/百合自助餐(1CY5H0000),2024/12/16,14:55:12,明天一件鹹魚 順便拿大隻的黃魚給我看看
Account,俐均,2024/12/16,15:09:46,貼圖已傳送
Account,林鈺婷,2024/12/16,17:48:32,老闆娘您好~星期三幫您送過去方便嗎?
User,新園/百合自助餐(1CY5H0000),2024/12/16,17:48:54,貼圖已傳送
User,新園/百合自助餐(1CY5H0000),2024/12/24,14:08:21,明天一件鹹魚
Account,林鈺婷,2024/12/24,15:15:05,貼圖已傳送
User,新園/百合自助餐(1CY5H0000),2025/01/07,15:11:43,明天一件鹹魚
Account,林鈺婷,2025/01/07,15:12:14,貼圖已傳送
Account,林鈺婷,2025/01/07,15:13:00,"老闆娘您好~您在使用的鯖魚規格優惠到年底結束了
現在是原價1150元，請問可以嗎?"
User,新園/百合自助餐(1CY5H0000),2025/01/07,17:57:38,先不用
Account,王振華,2025/01/08,00:23:03,老闆好，目前還有大一個規格200／240可以優惠給您一樣950元，明天帶去讓您參考
User,新園/百合自助餐(1CY5H0000),2025/01/14,17:45:09,明天一包芋頭丸 一件上禮拜那種鱸魚片
User,新園/百合自助餐(1CY5H0000),2025/01/14,17:48:30,阿里山棒腿是生的嗎
Account,林鈺婷,2025/01/14,18:01:09,您好~基本上是熟的喔，但要再加熱過才可以食用喔!
User,新園/百合自助餐(1CY5H0000),2025/01/21,18:02:22,明天一件鱸魚片
Account,俐均,2025/01/22,08:26:02,貼圖已傳送
User,新園/百合自助餐(1CY5H0000),2025/02/04,14:21:38,明天一件鱸魚片 一件烏魚片
Account,俐均,2025/02/04,14:50:43,"老闆娘您好
烏魚切塊(少刺)目前價格有微調一箱是900元,請問可以嗎?"
User,新園/百合自助餐(1CY5H0000),2025/02/04,15:08:39,嗯
Account,俐均,2025/02/04,15:44:33,貼圖已傳送
User,新園/百合自助餐(1CY5H0000),2025/02/11,14:10:24,明天一件鱸魚片 一件烏魚片
